WKT,nama,deskripsi
"POLYGON ((106.7702001 -6.3559884, 106.7684673 -6.3569438, 106.7667507 -6.3569438, 106.7612575 -6.3577968, 106.7602275 -6.3596735, 106.7545627 -6.3620619, 106.7439197 -6.3603559, 106.744263 -6.3634268, 106.7437481 -6.3716157, 106.7422031 -6.3796339, 106.7440914 -6.3902109, 106.746323 -6.4007876, 106.7379116 -6.4082936, 106.7382549 -6.4173347, 106.7420314 -6.4202347, 106.7449497 -6.4221111, 106.7518161 -6.4337107, 106.7731022 -6.4352459, 106.7791103 -6.439681, 106.7897533 -6.439681, 106.7952465 -6.440875, 106.8089794 -6.4439454, 106.8163608 -6.4514507, 106.8268322 -6.4478686, 106.8424533 -6.4447983, 106.8488048 -6.4468452, 106.853783 -6.4512801, 106.8589328 -6.4569091, 106.8621944 -6.4615145, 106.8661426 -6.4656082, 106.8718074 -6.4592971, 106.875584 -6.4598088, 106.8807338 -6.4618556, 106.8833088 -6.4531565, 106.8863987 -6.4495744, 106.8920635 -6.4386575, 106.8930935 -6.4284227, 106.8960117 -6.41887, 106.8831371 -6.422964, 106.8743824 -6.4284227, 106.874554 -6.4248404, 106.8657993 -6.4226228, 106.8668293 -6.4146053, 106.874554 -6.4152877, 106.8882869 -6.4128995, 106.8953251 -6.4108524, 106.8960117 -6.4057347, 106.8987324 -6.3707961, 106.8889477 -6.3689195, 106.8831533 -6.3723664, 106.8831113 -6.3653368, 106.8704503 -6.3631539, 106.8738415 -6.3564654, 106.8716099 -6.3535651, 106.8625119 -6.357489, 106.8568471 -6.3496411, 106.8512242 -6.3454107, 106.8475773 -6.337869, 106.8457311 -6.3447283, 106.8372777 -6.3436698, 106.8398526 -6.3463996, 106.8393376 -6.3513472, 106.8355611 -6.3506648, 106.8367627 -6.3552712, 106.8268483 -6.3563297, 106.815305 -6.3576596, 106.8120434 -6.3643132, 106.8075802 -6.3643132, 106.7991688 -6.3651662, 106.794534 -6.3649956, 106.792474 -6.3591951, 106.7921307 -6.3482763, 106.7986539 -6.3382102, 106.8029454 -6.3284853, 106.8089535 -6.314324, 106.794534 -6.3155183, 106.7895558 -6.316542, 106.7773678 -6.3155183, 106.7791265 -6.3228898, 106.7774099 -6.3331267, 106.7726033 -6.3392688, 106.7743199 -6.3443871, 106.77226 -6.3488229, 106.7691701 -6.3518939, 106.7702001 -6.3559884))",Depok,
